file,MCD,XvecCos,ECAPACos,WER,logF0_RMSE,Deg_MCD,Deg_XvecCos,Deg_ECAPACos,Deg_WER,Deg_logF0_RMSE
F002_R1_E2_M2_BA.wav,20.128004603716917,0.9222415089607239,0.5389755368232727,0.0,0.13047864750117727,0.11512135490777112,0.9517252445220947,0.7668960094451904,0.0,0.00017893876010042858
F002_R1_E2_M2_BB.wav,18.409260594941344,0.9272390604019165,0.39837294816970825,1.0,0.058045910179646665,0.44519728647162926,0.9469606876373291,0.660819411277771,0.0,0.0018382885079567728
F002_R1_E2_M2_BC.wav,17.622214308346255,0.93087238073349,0.5518596172332764,1.0,0.19289880255098787,0.053759480027802294,0.9614222049713135,0.702519416809082,0.0,1.4459093679670424e-05
F002_R1_E2_M2_BD.wav,16.505829156503566,0.919602632522583,0.5051169991493225,1.0,0.10001594296519929,0.8098728864969847,0.9401112794876099,0.6372184157371521,1.0,0.0009272248447003313
F002_R1_E2_M2_BE.wav,19.8683191553699,0.9168292880058289,0.4479655921459198,1.0,0.14143168517768573,0.07026864231193243,0.9578250050544739,0.7366119623184204,1.0,0.20750984372108003
F002_R1_E2_M2_BF.wav,18.49663442115175,0.9245949387550354,0.4530041515827179,1.0,0.07660912111802283,0.08623120432250668,0.9532318115234375,0.7249428033828735,0.0,0.0002225298720777674
F002_R1_E2_M2_BG.wav,15.18319362523439,0.9343916773796082,0.5265995264053345,0.0,0.3452648999084324,0.0840498659150161,0.9586023688316345,0.7803851962089539,0.0,0.0009919910649762137
F002_R1_E2_M2_BH.wav,25.51708293342724,0.907488226890564,0.36988264322280884,1.0,0.15800305442114412,0.24583596356212054,0.9445390701293945,0.6839100122451782,1.0,0.007089263546247819
F002_R1_E2_M2_BI.wav,17.788253340783225,0.9314682483673096,0.5727342367172241,1.0,0.14197681285360136,0.07047857212967483,0.9547236561775208,0.7503031492233276,0.0,0.00013820036377335478
F002_R1_E2_M2_BJ.wav,18.601952010942927,0.9267392754554749,0.5933067202568054,0.0,0.151519453261681,0.025528258477369545,0.9482911825180054,0.6894938945770264,0.0,3.5327163309262945e-05
F002_R1_E2_M2_BK.wav,16.37938256452601,0.9381512403488159,0.5681546330451965,0.0,0.07853809630219756,0.7429892995368226,0.9408828616142273,0.6747452616691589,1.0,0.00023696136019066792
F002_R1_E2_M2_BL.wav,16.83810967874985,0.9256950616836548,0.5779804587364197,0.0,0.11110578491630431,0.2787139263579037,0.9498640298843384,0.6942007541656494,0.0,0.00039894310965260884
F002_R1_E2_M2_BM.wav,13.81521981683281,0.9292640686035156,0.45506471395492554,0.0,0.21539363920302573,0.620834178261476,0.9522783756256104,0.6731194853782654,0.0,0.00010295316185689532
F002_R1_E2_M2_BN.wav,14.40837444302145,0.8997465968132019,0.338462233543396,0.0,0.18026594788070086,0.6658816204399742,0.9260112047195435,0.5832632780075073,1.0,0.0037068086235452283
F002_R1_E2_M2_BO.wav,17.855832075465372,0.9485263824462891,0.40163183212280273,1.0,0.18549003817117762,1.2232484869335665,0.9546991586685181,0.6786175966262817,1.0,0.0004437029304961375
F002_R1_E2_M2_BP.wav,17.351476789127837,0.9367403984069824,0.511640191078186,1.0,0.05828494886910754,0.041998843178386286,0.9624452590942383,0.6958075761795044,1.0,7.2316357669677e-05
F002_R1_E2_M2_BQ.wav,19.335852297052185,0.9113170504570007,0.39097994565963745,1.0,0.20706118292908626,1.7390411836362645,0.921051025390625,0.591927170753479,1.0,7.449622847909705e-05
F002_R1_E2_M2_BR.wav,21.889423003386256,0.9229954481124878,0.4848882257938385,0.0,0.18211118580644164,0.23175653488962608,0.9264398813247681,0.5999506711959839,0.0,0.002969556897780661
F002_R1_E2_M2_BS.wav,16.01603868423438,0.9179129600524902,0.5162842273712158,1.0,0.19091511348342532,0.8231916546329556,0.9310009479522705,0.6209031343460083,1.0,0.019566900067189624
F002_R1_E2_M2_BT.wav,18.961478351256403,0.9302077889442444,0.45605921745300293,0.0,0.14976822786089958,0.4064020561032563,0.9460827112197876,0.6569631099700928,0.0,0.004064368673109454
F002_R1_E2_M2_BU.wav,19.60581507396212,0.9270411133766174,0.48895174264907837,1.0,0.40348529688371626,1.0248291861527425,0.934696614742279,0.6612657308578491,0.0,0.0926402754609087
F002_R1_E2_M2_BV.wav,17.072657745366808,0.9200127720832825,0.44386833906173706,1.0,0.20707845207898057,0.7665328122791525,0.9492193460464478,0.5585942268371582,1.0,0.0017784893787377526
F002_R1_E2_M2_BW.wav,19.135923343222775,0.9265572428703308,0.5294488072395325,0.0,0.20158528065264578,0.07209597548996528,0.955281674861908,0.7639397978782654,0.0,0.0015472775618223253
F002_R1_E2_M2_BX.wav,17.620645079532395,0.9363386631011963,0.5479273200035095,0.0,0.08526398305727441,0.07972564668958693,0.9572699069976807,0.7470512390136719,0.0,0.006347889167402193
F003_R1_E2_M2_AA.wav,15.762868343335327,0.9246470928192139,0.5366891026496887,0.0,0.08073515616712626,0.14351285779432915,0.9422852993011475,0.6018072366714478,0.0,0.00016320198145222762
F003_R1_E2_M2_AB.wav,17.811301415045303,0.9351619482040405,0.47677892446517944,1.0,0.07468809123083052,0.1957270720677638,0.9457828998565674,0.6966660022735596,1.0,0.06759124701736095
F003_R1_E2_M2_AC.wav,15.738086239360985,0.9523210525512695,0.4728600084781647,0.0,0.1872564155548098,0.5968297310662164,0.9639357328414917,0.6448332071304321,0.0,0.02281011644973265
F003_R1_E2_M2_AD.wav,16.403733575030707,0.9323669672012329,0.5769686698913574,2.0,0.1730170080381393,0.036969272909976154,0.9409014582633972,0.6557735204696655,1.0,0.0006173416617243814
F003_R1_E2_M2_AE.wav,17.142832872713736,0.9354184865951538,0.5232136249542236,2.0,0.11335092696398343,0.010257815799913615,0.9584695100784302,0.7049378752708435,1.0,0.016492527027061415
